state,year,quarter,reg_user,app_open,district,latitude,longitude
Maharashtra,2018,Q3,96221,0,Akola,20.717024638083213,77.01614358689307
Maharashtra,2018,Q3,102034,0,Yavatmal,20.065394821834403,78.03666140370396
Maharashtra,2018,Q3,428394,0,Aurangabad,19.93288149226197,75.30040090996116
Maharashtra,2018,Q3,170913,0,Amravati,21.072087526118764,77.75093032135311
Maharashtra,2018,Q3,51549,0,Washim,20.203070037546173,77.21177329224568
Maharashtra,2018,Q3,189937,0,Sangli,17.0546257811597,74.64589869746166
Maharashtra,2018,Q3,38429,0,Gadchiroli,19.995494618750246,80.02554646065153
Maharashtra,2018,Q3,308594,0,Raigad,18.669654139056917,73.15266233724229
Maharashtra,2018,Q3,312322,0,Palghar,19.73194246396384,72.90471363631887
Maharashtra,2018,Q3,102291,0,Jalna,19.79477032209109,75.90567529309948
Maharashtra,2018,Q3,67233,0,Gondia,21.32305517359475,80.18192677408533
Maharashtra,2018,Q3,344804,0,Ahmednagar,19.333438337878807,74.64589869746166
Maharashtra,2018,Q3,1974138,0,Pune,18.53296813620858,74.04763775758458
Maharashtra,2018,Q3,132639,0,Beed,18.934527209653915,75.87082418808833
Maharashtra,2018,Q3,208545,0,Satara,17.698229521500412,74.14161270853154
Maharashtra,2018,Q4,325677,0,Jalgaon,20.971140122353685,75.48690331265851
Maharashtra,2018,Q4,212030,0,Latur,18.383465704547778,76.75096603204443
Maharashtra,2018,Q4,1473811,0,Thane,19.283584869327225,73.22345574172566
Maharashtra,2018,Q4,86513,0,Bhandara,21.10917701311368,79.74559557818245
Maharashtra,2018,Q4,64012,0,Nandurbar,21.473902996174587,74.22380201337529
Maharashtra,2018,Q4,149712,0,Chandrapur,20.056974094037976,79.34092297471167
Maharashtra,2018,Q4,372286,0,Kolhapur,16.576216068494883,74.23554035653764
Maharashtra,2018,Q4,419060,0,Solapur,17.733797126495457,75.4752536575752
Maharashtra,2018,Q4,543353,0,Mumbai,18.947622260768604,72.81018874044202
Maharashtra,2018,Q4,47259,0,Sindhudurg,16.04771171947793,73.69482339357091
Maharashtra,2018,Q4,140033,0,Dhule,21.076039506011327,74.72785440079278
Maharashtra,2018,Q4,100626,0,Wardha,20.72324340018205,78.61717532516249
Maharashtra,2018,Q4,117401,0,Parbhani,19.240860582871942,76.71633586397704
Maharashtra,2018,Q4,1578487,0,Mumbai Suburban,19.130363332127423,72.8574557944485
Maharashtra,2018,Q4,60769,0,Hingoli,19.580168819389954,77.131258617636
Maharashtra,2018,Q4,82907,0,Ratnagiri,17.23353287352051,73.40034049636118
Maharashtra,2018,Q4,212108,0,Nanded,19.038824975729025,77.5103445845944
Maharashtra,2018,Q4,119476,0,Osmanabad,18.193695301077177,76.091401111406
Maharashtra,2018,Q4,627317,0,Nagpur,21.17765228321199,79.07015482048465
Maharashtra,2018,Q4,183255,0,Buldhana,20.43963302147172,76.38109224004336
Maharashtra,2018,Q4,698343,0,Nashik,20.166655315776953,74.0828838592642
Maharashtra,2018,Q4,121472,0,Akola,20.717024638083213,77.01614358689307
Maharashtra,2018,Q4,129352,0,Yavatmal,20.065394821834403,78.03666140370396
Maharashtra,2018,Q4,534477,0,Aurangabad,19.93288149226197,75.30040090996116
Maharashtra,2018,Q4,213417,0,Amravati,21.072087526118764,77.75093032135311
Maharashtra,2018,Q4,65005,0,Washim,20.203070037546173,77.21177329224568
Maharashtra,2018,Q4,241022,0,Sangli,17.0546257811597,74.64589869746166
Maharashtra,2018,Q4,48456,0,Gadchiroli,19.995494618750246,80.02554646065153
Maharashtra,2018,Q4,405733,0,Raigad,18.669654139056917,73.15266233724229
Maharashtra,2018,Q4,414825,0,Palghar,19.73194246396384,72.90471363631887
Maharashtra,2018,Q4,129656,0,Jalna,19.79477032209109,75.90567529309948
Maharashtra,2018,Q4,83706,0,Gondia,21.32305517359475,80.18192677408533
Maharashtra,2018,Q4,439246,0,Ahmednagar,19.333438337878807,74.64589869746166
Maharashtra,2018,Q4,2498852,0,Pune,18.53296813620858,74.04763775758458
Maharashtra,2018,Q4,170917,0,Beed,18.934527209653915,75.87082418808833
Maharashtra,2018,Q4,271031,0,Satara,17.698229521500412,74.14161270853154
Maharashtra,2019,Q1,383547,0,Jalgaon,20.971140122353685,75.48690331265851
Maharashtra,2019,Q1,250662,0,Latur,18.383465704547778,76.75096603204443
Maharashtra,2019,Q1,1834051,0,Thane,19.283584869327225,73.22345574172566
Maharashtra,2019,Q1,103514,0,Bhandara,21.10917701311368,79.74559557818245
Maharashtra,2019,Q1,77352,0,Nandurbar,21.473902996174587,74.22380201337529
Maharashtra,2019,Q1,178696,0,Chandrapur,20.056974094037976,79.34092297471167
Maharashtra,2019,Q1,454858,0,Kolhapur,16.576216068494883,74.23554035653764
Maharashtra,2019,Q1,505662,0,Solapur,17.733797126495457,75.4752536575752
Maharashtra,2019,Q1,670094,0,Mumbai,18.947622260768604,72.81018874044202
Maharashtra,2019,Q1,58911,0,Sindhudurg,16.04771171947793,73.69482339357091
Maharashtra,2019,Q1,166252,0,Dhule,21.076039506011327,74.72785440079278
Maharashtra,2019,Q1,120193,0,Wardha,20.72324340018205,78.61717532516249
Maharashtra,2019,Q1,138597,0,Parbhani,19.240860582871942,76.71633586397704
Maharashtra,2019,Q1,1901210,0,Mumbai Suburban,19.130363332127423,72.8574557944485
Maharashtra,2019,Q1,72615,0,Hingoli,19.580168819389954,77.131258617636
Maharashtra,2019,Q1,103057,0,Ratnagiri,17.23353287352051,73.40034049636118
Maharashtra,2019,Q1,252342,0,Nanded,19.038824975729025,77.5103445845944
Maharashtra,2019,Q1,145109,0,Osmanabad,18.193695301077177,76.091401111406
Maharashtra,2019,Q1,765612,0,Nagpur,21.17765228321199,79.07015482048465
Maharashtra,2019,Q1,218739,0,Buldhana,20.43963302147172,76.38109224004336
Maharashtra,2019,Q1,853648,0,Nashik,20.166655315776953,74.0828838592642
Maharashtra,2019,Q1,144784,0,Akola,20.717024638083213,77.01614358689307
Maharashtra,2019,Q1,155775,0,Yavatmal,20.065394821834403,78.03666140370396
Maharashtra,2019,Q1,644687,0,Aurangabad,19.93288149226197,75.30040090996116
Maharashtra,2019,Q1,260174,0,Amravati,21.072087526118764,77.75093032135311
Maharashtra,2019,Q1,78091,0,Washim,20.203070037546173,77.21177329224568
Maharashtra,2019,Q1,291314,0,Sangli,17.0546257811597,74.64589869746166
Maharashtra,2019,Q1,57518,0,Gadchiroli,19.995494618750246,80.02554646065153
Maharashtra,2019,Q1,509108,0,Raigad,18.669654139056917,73.15266233724229
Maharashtra,2019,Q1,521918,0,Palghar,19.73194246396384,72.90471363631887
Maharashtra,2019,Q1,156361,0,Jalna,19.79477032209109,75.90567529309948
Maharashtra,2019,Q1,98644,0,Gondia,21.32305517359475,80.18192677408533
Maharashtra,2019,Q1,532651,0,Ahmednagar,19.333438337878807,74.64589869746166
Maharashtra,2019,Q1,3038402,0,Pune,18.53296813620858,74.04763775758458
Maharashtra,2019,Q1,207350,0,Beed,18.934527209653915,75.87082418808833
Maharashtra,2019,Q1,332953,0,Satara,17.698229521500412,74.14161270853154
Maharashtra,2019,Q2,433653,2134771,Jalgaon,20.971140122353685,75.48690331265851
Maharashtra,2019,Q2,284135,1523453,Latur,18.383465704547778,76.75096603204443
Maharashtra,2019,Q2,2118406,11296340,Thane,19.283584869327225,73.22345574172566
Maharashtra,2019,Q2,118943,625433,Bhandara,21.10917701311368,79.74559557818245
Maharashtra,2019,Q2,89105,421478,Nandurbar,21.473902996174587,74.22380201337529
Maharashtra,2019,Q2,204382,908090,Chandrapur,20.056974094037976,79.34092297471167
Maharashtra,2019,Q2,526335,2248114,Kolhapur,16.576216068494883,74.23554035653764
Maharashtra,2019,Q2,581443,3248371,Solapur,17.733797126495457,75.4752536575752
Maharashtra,2019,Q2,785480,4012074,Mumbai,18.947622260768604,72.81018874044202
Maharashtra,2019,Q2,70229,262505,Sindhudurg,16.04771171947793,73.69482339357091
Maharashtra,2019,Q2,188514,926918,Dhule,21.076039506011327,74.72785440079278
Maharashtra,2019,Q2,137995,714597,Wardha,20.72324340018205,78.61717532516249
Maharashtra,2019,Q2,156183,760632,Parbhani,19.240860582871942,76.71633586397704
Maharashtra,2019,Q2,2151657,11278764,Mumbai Suburban,19.130363332127423,72.8574557944485
Maharashtra,2019,Q2,82935,410145,Hingoli,19.580168819389954,77.131258617636
Maharashtra,2019,Q2,122555,450997,Ratnagiri,17.23353287352051,73.40034049636118
Maharashtra,2019,Q2,286168,1442512,Nanded,19.038824975729025,77.5103445845944
Maharashtra,2019,Q2,168641,975496,Osmanabad,18.193695301077177,76.091401111406
Maharashtra,2019,Q2,887042,5659280,Nagpur,21.17765228321199,79.07015482048465
Maharashtra,2019,Q2,248759,1304782,Buldhana,20.43963302147172,76.38109224004336
Maharashtra,2019,Q2,995687,6368818,Nashik,20.166655315776953,74.0828838592642
Maharashtra,2019,Q2,165680,739009,Akola,20.717024638083213,77.01614358689307
Maharashtra,2019,Q2,179544,820660,Yavatmal,20.065394821834403,78.03666140370396
Maharashtra,2019,Q2,736863,5216788,Aurangabad,19.93288149226197,75.30040090996116
Maharashtra,2019,Q2,308694,1874961,Amravati,21.072087526118764,77.75093032135311
Maharashtra,2019,Q2,89639,429527,Washim,20.203070037546173,77.21177329224568
Maharashtra,2019,Q2,337602,1425757,Sangli,17.0546257811597,74.64589869746166
Maharashtra,2019,Q2,66341,347451,Gadchiroli,19.995494618750246,80.02554646065153
Maharashtra,2019,Q2,594675,3007157,Raigad,18.669654139056917,73.15266233724229
Maharashtra,2019,Q2,608184,3056750,Palghar,19.73194246396384,72.90471363631887
Maharashtra,2019,Q2,180668,968650,Jalna,19.79477032209109,75.90567529309948
Maharashtra,2019,Q2,111756,560345,Gondia,21.32305517359475,80.18192677408533
Maharashtra,2019,Q2,614812,3200373,Ahmednagar,19.333438337878807,74.64589869746166
Maharashtra,2019,Q2,3514081,28350305,Pune,18.53296813620858,74.04763775758458
Maharashtra,2019,Q2,239775,1204613,Beed,18.934527209653915,75.87082418808833
Maharashtra,2019,Q2,390414,1791789,Satara,17.698229521500412,74.14161270853154
Maharashtra,2019,Q3,484320,7521590,Jalgaon,20.971140122353685,75.48690331265851
Maharashtra,2019,Q3,317568,5434923,Latur,18.383465704547778,76.75096603204443
Maharashtra,2019,Q3,2396815,42873101,Thane,19.283584869327225,73.22345574172566
Maharashtra,2019,Q3,133936,2083768,Bhandara,21.10917701311368,79.74559557818245
Maharashtra,2019,Q3,100724,1474214,Nandurbar,21.473902996174587,74.22380201337529
Maharashtra,2019,Q3,230287,3166372,Chandrapur,20.056974094037976,79.34092297471167
Maharashtra,2019,Q3,596174,8193309,Kolhapur,16.576216068494883,74.23554035653764
Maharashtra,2019,Q3,656265,12732297,Solapur,17.733797126495457,75.4752536575752
Maharashtra,2019,Q3,889541,14809787,Mumbai,18.947622260768604,72.81018874044202
Maharashtra,2019,Q3,80642,932423,Sindhudurg,16.04771171947793,73.69482339357091
Maharashtra,2019,Q3,210268,3282875,Dhule,21.076039506011327,74.72785440079278
Maharashtra,2019,Q3,155318,2487741,Wardha,20.72324340018205,78.61717532516249
Maharashtra,2019,Q3,176060,2887387,Parbhani,19.240860582871942,76.71633586397704
Maharashtra,2019,Q3,2407754,42728498,Mumbai Suburban,19.130363332127423,72.8574557944485
Maharashtra,2019,Q3,92993,1485748,Hingoli,19.580168819389954,77.131258617636
Maharashtra,2019,Q3,141611,1636070,Ratnagiri,17.23353287352051,73.40034049636118
Maharashtra,2019,Q3,320624,5340619,Nanded,19.038824975729025,77.5103445845944
Maharashtra,2019,Q3,190762,3523752,Osmanabad,18.193695301077177,76.091401111406
Maharashtra,2019,Q3,1015333,22477622,Nagpur,21.17765228321199,79.07015482048465
Maharashtra,2019,Q3,277803,4679657,Buldhana,20.43963302147172,76.38109224004336
Maharashtra,2019,Q3,1155897,27497445,Nashik,20.166655315776953,74.0828838592642
Maharashtra,2019,Q3,188557,2665636,Akola,20.717024638083213,77.01614358689307
Maharashtra,2019,Q3,204051,2886890,Yavatmal,20.065394821834403,78.03666140370396
Maharashtra,2019,Q3,841802,22471070,Aurangabad,19.93288149226197,75.30040090996116
Maharashtra,2019,Q3,356494,7545087,Amravati,21.072087526118764,77.75093032135311
Maharashtra,2019,Q3,101077,1522700,Washim,20.203070037546173,77.21177329224568
Maharashtra,2019,Q3,381166,5136941,Sangli,17.0546257811597,74.64589869746166
Maharashtra,2019,Q3,74415,1177160,Gadchiroli,19.995494618750246,80.02554646065153
Maharashtra,2019,Q3,679155,11541821,Raigad,18.669654139056917,73.15266233724229
Maharashtra,2019,Q3,691229,11702552,Palghar,19.73194246396384,72.90471363631887
Maharashtra,2019,Q3,208117,3908155,Jalna,19.79477032209109,75.90567529309948
Maharashtra,2019,Q3,124708,1913026,Gondia,21.32305517359475,80.18192677408533
Maharashtra,2019,Q3,705492,12684741,Ahmednagar,19.333438337878807,74.64589869746166
Maharashtra,2019,Q3,4004991,126338358,Pune,18.53296813620858,74.04763775758458
