state,year,quarter,count,amount,district,latitude_x,longitude_x,latitude_y,longitude_y,latitude,longitude
Haryana,2020,Q3,2334545,5809998640,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2020,Q3,2209518,5761605477,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2020,Q3,2107221,5099537212,Mewat,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912
Haryana,2020,Q3,1955755,4578348863,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2020,Q3,1740356,4643691557,Rohtak,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797
Haryana,2020,Q4,28192581,35629614077,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2020,Q4,12149079,19603646063,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2020,Q4,4329508,8169865745,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2020,Q4,3721622,9010603701,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2020,Q4,3692902,7333424919,Palwal,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411
Haryana,2020,Q4,3190398,8738948858,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2020,Q4,3059943,7874714735,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2020,Q4,2948645,7484819524,Mewat,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912
Haryana,2020,Q4,2527301,6152410695,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2020,Q4,2429140,5544973431,Jhajjar,28.592878371569714,76.64704699668393,28.592878371569714,76.64704699668393,28.592878371569714,76.64704699668393
Haryana,2021,Q1,31719830,39350276708,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2021,Q1,12970900,21241648453,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2021,Q1,4385531,8303713646,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2021,Q1,4353956,9992974986,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2021,Q1,3641453,7214450169,Palwal,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411
Haryana,2021,Q1,3294765,8859730937,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2021,Q1,3288095,7866864997,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2021,Q1,3236320,8671355565,Mewat,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912
Haryana,2021,Q1,2822406,6379825746,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2021,Q1,2708295,6792159646,Rohtak,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797
Haryana,2021,Q2,32311326,39938868048,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2021,Q2,14467773,23831325859,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2021,Q2,5818055,12924700817,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2021,Q2,5377720,9762169802,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2021,Q2,4781725,10716524259,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2021,Q2,4765916,9533885152,Palwal,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411
Haryana,2021,Q2,4588374,11866795026,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2021,Q2,4011429,9985192715,Mewat,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912
Haryana,2021,Q2,3586587,8769888644,Rohtak,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797
Haryana,2021,Q2,3501189,7822099240,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2021,Q3,47680658,55914389975,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2021,Q3,19367342,30608591108,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2021,Q3,7225396,12146892237,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2021,Q3,7173052,14357121849,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2021,Q3,6120958,12577188571,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2021,Q3,5875612,10372287086,Palwal,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411
Haryana,2021,Q3,5215891,12437366867,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2021,Q3,5054460,11174788500,Mewat,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912
Haryana,2021,Q3,4615616,10168683402,Rohtak,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797
Haryana,2021,Q3,4403307,8835919266,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2021,Q4,56754843,69593103272,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2021,Q4,23169872,38292223252,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2021,Q4,8588386,18170993284,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2021,Q4,8487387,15492946892,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2021,Q4,7419868,16276012822,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2021,Q4,7384842,13860018394,Palwal,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411
Haryana,2021,Q4,6907605,14906046920,Mewat,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912
Haryana,2021,Q4,6193863,16081687128,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2021,Q4,5544335,13098837015,Rohtak,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797
Haryana,2021,Q4,5416815,11527031601,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2022,Q1,63282822,77508209556,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2022,Q1,25918817,42896865210,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2022,Q1,9614092,19484490398,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2022,Q1,9346086,16678823765,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2022,Q1,9264902,19020193908,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2022,Q1,8788025,17806136968,Mewat,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912
Haryana,2022,Q1,8401353,15280812571,Palwal,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411
Haryana,2022,Q1,7216543,18068574001,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2022,Q1,6268896,14421297234,Rohtak,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797
Haryana,2022,Q1,6097787,12324299904,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2022,Q2,79880852,92145454120,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2022,Q2,30409719,48406473821,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2022,Q2,11943138,22987659569,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2022,Q2,11224593,19046645607,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2022,Q2,10820296,21066063900,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2022,Q2,10609222,20575618595,Mewat,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912
Haryana,2022,Q2,9782307,17323076797,Palwal,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411
Haryana,2022,Q2,8798889,20864338832,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2022,Q2,7714114,16685032554,Rohtak,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797
Haryana,2022,Q2,7462000,14355989091,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2022,Q3,87103856,99360193857,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2022,Q3,31002825,46163415393,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2022,Q3,16738938,29152136081,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2022,Q3,15314209,30005386061,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2022,Q3,13837300,24633921100,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2022,Q3,12015067,19436985212,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2022,Q3,11032395,17956834811,Palwal,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411
Haryana,2022,Q3,10832560,19134475751,Mewat,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912
Haryana,2022,Q3,9939686,18965127888,Rohtak,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797
Haryana,2022,Q3,9139842,16912349321,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2022,Q4,92493335,107046551341,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2022,Q4,33161524,49923713557,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2022,Q4,17683407,32605509131,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2022,Q4,16862076,34368965296,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2022,Q4,14350357,27248544247,Rohtak,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797,28.889217870328615,76.53148172302797
Haryana,2022,Q4,13324092,22585777499,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2022,Q4,13114018,21856737361,Palwal,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411
Haryana,2022,Q4,12217738,23682687583,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2022,Q4,12214724,23383107604,Karnal,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467,29.674291268623886,76.92397271060467
Haryana,2022,Q4,11181774,20507941017,Mewat,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912
Haryana,2023,Q1,139674963,149429170153,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2023,Q1,53175744,76414257465,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
Haryana,2023,Q1,19821886,34386439914,Mewat,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912,27.959959423529057,77.02766003686912
Haryana,2023,Q1,19315925,31293744915,Rewari,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208,28.20195091334491,76.54304293421208
Haryana,2023,Q1,18488944,29954221651,Palwal,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411,28.05236818709696,77.3381855201411
Haryana,2023,Q1,14926351,27671143422,Sonipat,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467,29.0342389869189,76.92397271060467
Haryana,2023,Q1,13701000,30219366691,Hisar,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781,29.18866491723166,75.81271993338781
Haryana,2023,Q1,12217709,23051039608,Jhajjar,28.592878371569714,76.64704699668393,28.592878371569714,76.64704699668393,28.592878371569714,76.64704699668393
Haryana,2023,Q1,10810722,20832156394,Panipat,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467,29.333775656345342,76.92397271060467
Haryana,2023,Q1,9912656,20183169351,Mahendragarh,28.145652661610292,76.13779351281505,28.145652661610292,76.13779351281505,28.145652661610292,76.13779351281505
Haryana,2023,Q2,168827725,167788722810,Gurugram,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467,28.364663237031014,76.92397271060467
Haryana,2023,Q2,62235387,82469498511,Faridabad,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411,28.353095581795834,77.3381855201411
