state,year,quarter,count,amount,pincode
Maharashtra,2020,Q1,10817537,21066837485,400070
Maharashtra,2020,Q1,5637564,3498481662,411057
Maharashtra,2020,Q1,3577288,2709270512,411014
Maharashtra,2020,Q1,3338361,2293643428,411033
Maharashtra,2020,Q1,2822563,1654901853,411041
Maharashtra,2020,Q1,2572365,5224820485,440012
Maharashtra,2020,Q1,2258157,1670905373,411046
Maharashtra,2020,Q1,2249726,1954542698,411028
Maharashtra,2020,Q1,2085583,2215056414,410501
Maharashtra,2020,Q2,27617700,58352702890,411004
Maharashtra,2020,Q2,6133707,13985785942,400070
Maharashtra,2020,Q2,1773268,4869612765,444510
Maharashtra,2020,Q2,1695433,4365896358,440012
Maharashtra,2020,Q2,1566812,1588831343,411057
Maharashtra,2020,Q2,1473583,1470500760,411033
Maharashtra,2020,Q2,1370197,1438917505,410501
Maharashtra,2020,Q2,1268368,1772795394,421302
Maharashtra,2020,Q2,1246164,1342419964,411014
Maharashtra,2020,Q2,1144503,1537431832,431003
Maharashtra,2020,Q3,49082232,94100767700,411004
Maharashtra,2020,Q3,9322422,19921445454,400070
Maharashtra,2020,Q3,2801571,3007329077,410501
Maharashtra,2020,Q3,2579266,2455050777,411033
Maharashtra,2020,Q3,2246332,1998570489,411057
Maharashtra,2020,Q3,2096814,2005776005,411014
Maharashtra,2020,Q3,1958007,3661800243,431001
Maharashtra,2020,Q3,1924441,2632272615,431003
Maharashtra,2020,Q3,1886074,4404411879,440012
Maharashtra,2020,Q3,1815596,1737159508,411041
Maharashtra,2020,Q4,48628369,83733590846,411004
Maharashtra,2020,Q4,10292942,19437071904,400070
Maharashtra,2020,Q4,5088128,4921388816,410501
Maharashtra,2020,Q4,4444889,10914140072,444510
Maharashtra,2020,Q4,4384385,3846739778,411033
Maharashtra,2020,Q4,4117739,3458693807,411014
Maharashtra,2020,Q4,3737410,3034627308,411057
Maharashtra,2020,Q4,3183797,4104217114,431003
Maharashtra,2020,Q4,3105570,2764392022,411041
Maharashtra,2020,Q4,3049281,3141625296,411046
Maharashtra,2021,Q1,99287169,142692099313,411004
Maharashtra,2021,Q1,25090098,39416189451,400070
Maharashtra,2021,Q1,14752939,29459240170,444510
Maharashtra,2021,Q1,5597174,5283710135,410501
Maharashtra,2021,Q1,5167231,4454661003,411033
Maharashtra,2021,Q1,5011718,4006389874,411014
Maharashtra,2021,Q1,4560933,3672139833,411057
Maharashtra,2021,Q1,3970507,3298137065,411041
Maharashtra,2021,Q1,3927031,7099760065,440012
Maharashtra,2021,Q1,3668053,3582816058,411046
Maharashtra,2021,Q2,120795663,186134320440,411004
Maharashtra,2021,Q2,27988960,44355645215,400070
Maharashtra,2021,Q2,25401557,51689666317,444510
Maharashtra,2021,Q2,5820240,5718928168,410501
Maharashtra,2021,Q2,4911423,9162320983,440012
Maharashtra,2021,Q2,4333078,4447067830,411033
Maharashtra,2021,Q2,4313072,7018036781,431001
Maharashtra,2021,Q2,3826381,3573102470,411014
Maharashtra,2021,Q2,3522643,4155458263,412105
Maharashtra,2021,Q2,3471054,3320265998,411057
Maharashtra,2021,Q3,155523883,217400690972,411004
Maharashtra,2021,Q3,45378525,84950919432,444510
Maharashtra,2021,Q3,35253876,52493227092,400070
Maharashtra,2021,Q3,8483378,7512931034,410501
Maharashtra,2021,Q3,6658569,9795663070,431001
Maharashtra,2021,Q3,6391773,5955974410,411033
Maharashtra,2021,Q3,6153220,5254893792,411014
Maharashtra,2021,Q3,5518690,4869776610,411057
Maharashtra,2021,Q3,5494787,9251767919,440012
Maharashtra,2021,Q3,5234434,5620948987,412105
Maharashtra,2021,Q4,185423020,259406175394,411004
Maharashtra,2021,Q4,55162139,103212697006,444510
Maharashtra,2021,Q4,50340367,73187916008,400070
Maharashtra,2021,Q4,10198767,9264010974,410501
Maharashtra,2021,Q4,8557377,12404503527,431001
Maharashtra,2021,Q4,7890419,6868558294,411014
Maharashtra,2021,Q4,7862205,7410840168,411033
Maharashtra,2021,Q4,7136353,6247408883,411057
Maharashtra,2021,Q4,6407291,8067351256,431003
Maharashtra,2021,Q4,6367461,6993658658,412105
Maharashtra,2022,Q1,209101358,285005833904,411004
Maharashtra,2022,Q1,69862188,129741278088,444510
Maharashtra,2022,Q1,56011211,80794740859,400070
Maharashtra,2022,Q1,11640038,10636624234,410501
Maharashtra,2022,Q1,9825891,13805827491,431001
Maharashtra,2022,Q1,9348861,8590526583,411033
Maharashtra,2022,Q1,9059263,7848200047,411014
Maharashtra,2022,Q1,8561602,7472972778,411057
Maharashtra,2022,Q1,7459104,8159684878,412105
Maharashtra,2022,Q1,7450111,11482329394,421302
Maharashtra,2022,Q2,262731186,356436998068,411004
Maharashtra,2022,Q2,93575752,168031360482,444510
Maharashtra,2022,Q2,67786894,95416331928,400070
Maharashtra,2022,Q2,13236910,11874309798,410501
Maharashtra,2022,Q2,11697920,10026764352,411014
Maharashtra,2022,Q2,11622532,9909192948,411057
Maharashtra,2022,Q2,11357036,15940998114,431001
Maharashtra,2022,Q2,11248321,10137475801,411033
Maharashtra,2022,Q2,8733671,7423109581,411041
Maharashtra,2022,Q2,8602663,9347399710,412105
Maharashtra,2022,Q3,217102802,241609848561,411033
Maharashtra,2022,Q3,137051260,170363147506,400070
Maharashtra,2022,Q3,49814056,65788617891,400008
Maharashtra,2022,Q3,35565559,46889682733,411004
Maharashtra,2022,Q3,28518450,39580070888,440015
Maharashtra,2022,Q3,16584775,22892863075,422001
Maharashtra,2022,Q3,13708087,12394610913,410501
Maharashtra,2022,Q3,13233019,11257700083,411057
Maharashtra,2022,Q3,12876808,23786716614,444510
Maharashtra,2022,Q3,12461317,10734695463,411014
Maharashtra,2022,Q4,263248580,298971294541,411033
Maharashtra,2022,Q4,180508440,226320223720,400070
Maharashtra,2022,Q4,49240020,65927005243,400008
Maharashtra,2022,Q4,33001619,46646510285,440015
Maharashtra,2022,Q4,29230434,40043689994,422001
Maharashtra,2022,Q4,15124573,13739297710,410501
Maharashtra,2022,Q4,14986782,12424554392,411057
Maharashtra,2022,Q4,13692420,11881222962,411014
Maharashtra,2022,Q4,13270367,18356897590,421302
Maharashtra,2022,Q4,12674116,17443485580,431201
Maharashtra,2023,Q1,27438671,21723536786,411057
Maharashtra,2023,Q1,25782962,22470285522,410501
Maharashtra,2023,Q1,23623328,19438224053,411014
Maharashtra,2023,Q1,21924992,18765003193,411033
Maharashtra,2023,Q1,17573711,23079684609,421302
Maharashtra,2023,Q1,16901938,17673043028,412105
Maharashtra,2023,Q1,15706323,14847085738,411028
Maharashtra,2023,Q1,15299496,12736609263,411041
Maharashtra,2023,Q1,15186635,14410019252,411046
Maharashtra,2023,Q1,15050418,17424324715,431003
Maharashtra,2023,Q2,30991776,24785623038,411057
Maharashtra,2023,Q2,29066230,24451732191,410501
Maharashtra,2023,Q2,25859292,21392570247,411014
Maharashtra,2023,Q2,23888848,20527805168,411033
Maharashtra,2023,Q2,19309222,24700746766,421302
Maharashtra,2023,Q2,18719763,19377447045,412105
Maharashtra,2023,Q2,17388584,16343289590,411028
Maharashtra,2023,Q2,16407926,19083832100,431003
Maharashtra,2023,Q2,16397174,13821446631,411041
Maharashtra,2023,Q2,16261485,15584348455,411046
Maharashtra,2023,Q3,35730539,28470754620,411057
Maharashtra,2023,Q3,33763815,27463544507,410501
Maharashtra,2023,Q3,29034996,24003583495,411014
Maharashtra,2023,Q3,26962555,23078806461,411033
Maharashtra,2023,Q3,21944314,26413693345,421302
Maharashtra,2023,Q3,21938224,22290488646,412105
Maharashtra,2023,Q3,19787272,18162442730,411028
Maharashtra,2023,Q3,18768631,20789385802,431003
Maharashtra,2023,Q3,18538316,18324396614,412207
Maharashtra,2023,Q3,17806726,17073318002,411046
Maharashtra,2023,Q4,37823604,30451717116,410501
Maharashtra,2023,Q4,36879360,29675996980,411057
Maharashtra,2023,Q4,29612288,24771063767,411014
Maharashtra,2023,Q4,28946239,24532282981,411033
Maharashtra,2023,Q4,25390633,29710681629,421302
Maharashtra,2023,Q4,24413287,24429709862,412105
Maharashtra,2023,Q4,21033813,19521557861,411028
Maharashtra,2023,Q4,20932199,23167754019,431003
Maharashtra,2023,Q4,20141302,19461691183,412207
Maharashtra,2023,Q4,19205261,18200603511,411046
Maharashtra,2024,Q1,43473832,33452714100,410501
Maharashtra,2024,Q1,40434976,31533887646,411057
Maharashtra,2024,Q1,31469417,25996916340,411033
Maharashtra,2024,Q1,31336156,25639187605,411014
Maharashtra,2024,Q1,27422808,26604651380,412105
Maharashtra,2024,Q1,27321906,31394486165,421302
Maharashtra,2024,Q1,22985236,24883908174,431003
Maharashtra,2024,Q1,22263353,20702321829,412207
Maharashtra,2024,Q1,22131133,19983376043,411028
Maharashtra,2024,Q1,20661832,19017908386,411046
Manipur,2018,Q1,12606,23682933,795004
Manipur,2018,Q1,8487,10244714,795001
Manipur,2018,Q1,4140,6458893,795133
Manipur,2018,Q1,4015,1947352,795130
Manipur,2018,Q1,4012,3186030,795138
Manipur,2018,Q1,3749,4170135,795009
Manipur,2018,Q1,3632,3526963,795149
Manipur,2018,Q1,3285,2936870,795008
Manipur,2018,Q1,3020,4270672,795002
Manipur,2018,Q1,2976,3058970,795148
Manipur,2018,Q2,18869,44371601,795004
Manipur,2018,Q2,11421,20780535,795001
Manipur,2018,Q2,10598,10328620,795138
Manipur,2018,Q2,8787,4411550,795130
Manipur,2018,Q2,8124,6416280,795148
Manipur,2018,Q2,7956,6424120,795008
Manipur,2018,Q2,7677,7402520,795149
Manipur,2018,Q2,7109,10382916,795133
Manipur,2018,Q2,6537,7127037,795009
Manipur,2018,Q2,5110,8471239,795010
Manipur,2018,Q3,22448,15778360,795008
Manipur,2018,Q3,22196,61681660,795004
Manipur,2018,Q3,15883,31271196,795001
Manipur,2018,Q3,10525,20443510,795138
Manipur,2018,Q3,8504,12631267,795133
Manipur,2018,Q3,7723,11875212,795148
Manipur,2018,Q3,6976,9049086,795132
Manipur,2018,Q3,6292,9524903,795149
Manipur,2018,Q3,6228,10405423,795009
Manipur,2018,Q3,5771,11283039,795010
Manipur,2018,Q4,32711,95104886,795004
Manipur,2018,Q4,19824,48128337,795001
Manipur,2018,Q4,12501,27087023,795138
Manipur,2018,Q4,10795,19534498,795133
Manipur,2018,Q4,9494,18953989,795148
Manipur,2018,Q4,7849,13377220,795132
Manipur,2018,Q4,7506,16701062,795149
Manipur,2018,Q4,7121,22565426,795002
Manipur,2018,Q4,7028,25299899,795107
Manipur,2018,Q4,6971,12533403,795008
Manipur,2019,Q1,35245,109634944,795004
Manipur,2019,Q1,24838,56727468,795001
Manipur,2019,Q1,12432,25977979,795002
Manipur,2019,Q1,11157,22901903,795138
Manipur,2019,Q1,9791,21402954,795133
Manipur,2019,Q1,9570,19123565,795148
Manipur,2019,Q1,9340,18235018,795132
Manipur,2019,Q1,8646,23565468,795107
Manipur,2019,Q1,8393,24871786,795149
Manipur,2019,Q1,8185,27756732,795128
Manipur,2019,Q2,36187,120781209,795004
Manipur,2019,Q2,28023,77389134,795001
Manipur,2019,Q2,10533,30009542,795002
Manipur,2019,Q2,9739,27248718,795138
Manipur,2019,Q2,8834,21011673,795133
Manipur,2019,Q2,8578,18484663,795148
Manipur,2019,Q2,8437,25768354,795107
Manipur,2019,Q2,7257,20388901,795149
Manipur,2019,Q2,7150,23400317,795128
Manipur,2019,Q2,6820,16466061,795132
Manipur,2019,Q3,49341,143342579,795004
Manipur,2019,Q3,34428,100742930,795001
Manipur,2019,Q3,16183,38435546,795002
Manipur,2019,Q3,12606,31413050,795107
Manipur,2019,Q3,12455,31596560,795138
Manipur,2019,Q3,11331,21911206,795133
Manipur,2019,Q3,10206,20197259,795148
Manipur,2019,Q3,10097,21276889,795103
Manipur,2019,Q3,9626,31349106,795128
Manipur,2019,Q3,9541,25778922,795149
Manipur,2019,Q4,85163,284142574,795004
Manipur,2019,Q4,41607,123799617,795001
Manipur,2019,Q4,19150,43657709,795002
Manipur,2019,Q4,16045,32936174,795133
Manipur,2019,Q4,14997,36046485,795138
Manipur,2019,Q4,14246,38601354,795107
Manipur,2019,Q4,13841,28618093,795148
Manipur,2019,Q4,12308,32634117,795149
Manipur,2019,Q4,12270,28917720,795103
Manipur,2019,Q4,10612,24985787,795010
Manipur,2020,Q1,387305,1585768079,795004
Manipur,2020,Q1,29338,71746308,795001
Manipur,2020,Q1,23472,49969749,795002
Manipur,2020,Q1,19760,39998266,795133
Manipur,2020,Q1,18804,45574900,795138
Manipur,2020,Q1,18491,62464386,795003
Manipur,2020,Q1,16024,34279598,795148
Manipur,2020,Q1,15648,36913496,795107
Manipur,2020,Q1,15607,35641602,795103
Manipur,2020,Q1,14785,35928977,795149
Manipur,2020,Q2,434372,1785185559,795004
Manipur,2020,Q2,37798,78140997,795133
Manipur,2020,Q2,30249,75820288,795138
Manipur,2020,Q2,30163,64637545,795001
Manipur,2020,Q2,28649,64115117,795002
Manipur,2020,Q2,26957,48348962,795103
Manipur,2020,Q2,26952,63698749,795148
Manipur,2020,Q2,25348,54447797,795149
Manipur,2020,Q2,22004,60475365,795128
Manipur,2020,Q2,21593,40070674,795010
Manipur,2020,Q3,668121,2783564813,795004
Manipur,2020,Q3,39633,91377856,795133
Manipur,2020,Q3,37763,100794824,795001
Manipur,2020,Q3,37003,90478654,795138
Manipur,2020,Q3,32589,85557701,795002
Manipur,2020,Q3,30393,65449502,795103
Manipur,2020,Q3,29878,73091134,795148
Manipur,2020,Q3,29127,88214853,795128
Manipur,2020,Q3,28473,67187829,795149
Manipur,2020,Q3,24695,55104065,795010
Manipur,2020,Q4,735821,2994638886,795004
Manipur,2020,Q4,50986,166310982,795001
Manipur,2020,Q4,45765,129937731,795133
Manipur,2020,Q4,41754,122532691,795138
Manipur,2020,Q4,39018,113247697,795002
Manipur,2020,Q4,35670,102124943,795148
Manipur,2020,Q4,34654,90732237,795103
Manipur,2020,Q4,32853,117549054,795128
Manipur,2020,Q4,31876,92161645,795107
Manipur,2020,Q4,30448,88653311,795149
Manipur,2021,Q1,1557689,4521302248,795004
Manipur,2021,Q1,47326,162912662,795001
Manipur,2021,Q1,39543,115764588,795002
Manipur,2021,Q1,35007,128099048,795133
Manipur,2021,Q1,34160,120845508,795138
Manipur,2021,Q1,30444,95740714,795148
Manipur,2021,Q1,29678,91689029,795107
Manipur,2021,Q1,28626,88442534,795103
Manipur,2021,Q1,28339,117955874,795128
Manipur,2021,Q1,26145,92674945,795149
Manipur,2021,Q2,2185030,5211049973,795004
Manipur,2021,Q2,46325,131734104,795001
Manipur,2021,Q2,44948,144473238,795133
Manipur,2021,Q2,42030,122133179,795138
Manipur,2021,Q2,41066,111647241,795002
Manipur,2021,Q2,38339,126121651,795128
Manipur,2021,Q2,38043,110126803,795148
Manipur,2021,Q2,35832,89128017,795103
Manipur,2021,Q2,35141,106224479,795107
Manipur,2021,Q2,28651,84575734,795149
Manipur,2021,Q3,2823956,6823004582,795004
Manipur,2021,Q3,63235,207496231,795001
Manipur,2021,Q3,53340,176697938,795133
Manipur,2021,Q3,52916,166795951,795002
Manipur,2021,Q3,51630,164039582,795138
Manipur,2021,Q3,51217,179539018,795128
Manipur,2021,Q3,47825,145269736,795148
Manipur,2021,Q3,43620,131825035,795107
Manipur,2021,Q3,42874,122545388,795103
Manipur,2021,Q3,35644,122341897,795149
Manipur,2021,Q4,3416235,8509771291,795004
Manipur,2021,Q4,80571,271500636,795001
Manipur,2021,Q4,62748,205142971,795002
Manipur,2021,Q4,60364,204797473,795133
Manipur,2021,Q4,58879,187064825,795138
Manipur,2021,Q4,54120,203958848,795128
Manipur,2021,Q4,53342,150150678,795148
Manipur,2021,Q4,49515,143644492,795107
Manipur,2021,Q4,42501,148358606,795149
Manipur,2021,Q4,41864,121139818,795103
Manipur,2022,Q1,3869356,9537639096,795004
Manipur,2022,Q1,87098,289715782,795001
Manipur,2022,Q1,69943,219152370,795002
Manipur,2022,Q1,69278,217457160,795138
Manipur,2022,Q1,67820,179456880,795148
Manipur,2022,Q1,64420,222493009,795133
Manipur,2022,Q1,58936,213716654,795128
Manipur,2022,Q1,56033,164219914,795107
Manipur,2022,Q1,50677,172077929,795149
Manipur,2022,Q1,47315,138828052,795130
Manipur,2022,Q2,4573299,10202669169,795004
Manipur,2022,Q2,103360,328026661,795001
Manipur,2022,Q2,84068,250002708,795002
Manipur,2022,Q2,80833,192486883,795148
Manipur,2022,Q2,73873,222746775,795138
Manipur,2022,Q2,68627,249690972,795133
Manipur,2022,Q2,60583,167710615,795107
Manipur,2022,Q2,56502,143292534,795130
Manipur,2022,Q2,55970,193974478,795128
Manipur,2022,Q2,50379,169332377,795149
Manipur,2022,Q3,4302756,9730640425,795004
Manipur,2022,Q3,300051,680012369,795003
Manipur,2022,Q3,159116,418419057,795001
Manipur,2022,Q3,128345,335796943,795128
Manipur,2022,Q3,115879,274869023,795103
Manipur,2022,Q3,90949,263713677,795002
Manipur,2022,Q3,86932,198139322,795148
Manipur,2022,Q3,80059,227730675,795138
Manipur,2022,Q3,68707,234564424,795133
Manipur,2022,Q3,66313,154921111,795130
Manipur,2022,Q4,4334975,9947583589,795004
Manipur,2022,Q4,206973,479899121,795103
Manipur,2022,Q4,151452,395569197,795001
Manipur,2022,Q4,127631,339597446,795138
Manipur,2022,Q4,117634,289439627,795003
Manipur,2022,Q4,106022,276026598,795002
Manipur,2022,Q4,90628,222872265,795148
Manipur,2022,Q4,77019,205922863,795129
Manipur,2022,Q4,75053,243754919,795133
